date_time,traffic_volume,temp_f,precip_mm,snow_mm,weather_main,holiday,year,month,day,hour,day_name,is_weekend
2018-07-11 00:00:00,2200,60.9,0.0,0.0,Clouds,None,2018,7,11,0,Wednesday,0
2018-02-12 09:00:00,3156,10.2,0.0,0.0,Clear,None,2018,2,12,9,Monday,0
2018-09-17 18:00:00,3072,39.9,0.0,0.0,Mist,None,2018,9,17,18,Monday,0
2018-03-08 11:00:00,2758,44.0,4.59,0.0,Drizzle,None,2018,3,8,11,Thursday,0
2018-06-13 06:00:00,2740,63.2,0.0,0.0,Clouds,None,2018,6,13,6,Wednesday,0
2018-01-15 14:00:00,2604,17.2,0.0,0.0,Clear,Martin Luther King Jr Day,2018,1,15,14,Monday,0
2018-05-26 11:00:00,2658,56.1,0.0,0.0,Clear,None,2018,5,26,11,Saturday,1
2018-09-10 00:00:00,2353,40.5,2.28,0.0,Thunderstorm,None,2018,9,10,0,Monday,0
2018-10-23 16:00:00,2992,20.0,0.0,0.0,Clear,None,2018,10,23,16,Tuesday,0
2018-02-18 23:00:00,2503,25.6,0.0,0.0,Clear,None,2018,2,18,23,Sunday,1
2018-08-19 02:00:00,2348,41.6,0.0,0.0,Clouds,None,2018,8,19,2,Sunday,1
2018-11-11 08:00:00,2771,12.3,0.0,0.0,Clouds,None,2018,11,11,8,Sunday,1
2018-08-25 01:00:00,2326,48.7,0.0,0.0,Mist,None,2018,8,25,1,Saturday,1
2018-09-02 20:00:00,2409,48.7,0.0,0.0,Clouds,None,2018,9,2,20,Sunday,1
2018-03-22 21:00:00,2577,35.8,0.0,0.0,Clear,None,2018,3,22,21,Thursday,0
2018-07-12 14:00:00,2490,60.2,1.84,0.0,Rain,None,2018,7,12,14,Thursday,0
2018-10-24 09:00:00,3383,20.9,0.0,0.0,Clouds,None,2018,10,24,9,Wednesday,0
2018-08-28 15:00:00,3025,44.2,0.0,0.0,Clouds,None,2018,8,28,15,Tuesday,0
2018-11-29 02:00:00,2803,5.6,0.0,0.0,Clouds,None,2018,11,29,2,Thursday,0
2018-01-31 22:00:00,2796,24.6,0.0,0.0,Clear,None,2018,1,31,22,Wednesday,0
2018-01-08 12:00:00,2346,18.0,1.23,0.0,Drizzle,None,2018,1,8,12,Monday,0
2018-02-16 11:00:00,3220,27.1,0.0,0.0,Clear,None,2018,2,16,11,Friday,0
2018-05-06 19:00:00,2721,60.8,0.0,0.0,Clouds,None,2018,5,6,19,Sunday,1
2018-01-15 13:00:00,2866,9.4,0.0,0.0,Clouds,Martin Luther King Jr Day,2018,1,15,13,Monday,0
2018-11-21 04:00:00,2894,29.4,6.37,0.0,Drizzle,None,2018,11,21,4,Wednesday,0
2018-05-13 04:00:00,2195,46.2,0.0,0.0,Clouds,None,2018,5,13,4,Sunday,1
2018-12-04 15:00:00,2773,13.0,0.0,0.0,Mist,None,2018,12,4,15,Tuesday,0
2018-10-06 07:00:00,3053,41.3,0.0,0.0,Clouds,None,2018,10,6,7,Saturday,1
2018-11-25 02:00:00,2549,4.5,0.0,0.0,Clouds,None,2018,11,25,2,Sunday,1
2018-12-25 21:00:00,3061,8.2,0.0,0.0,Clear,Christmas Day,2018,12,25,21,Tuesday,0
2018-01-04 09:00:00,3430,3.0,0.0,0.0,Clear,None,2018,1,4,9,Thursday,0
2018-04-02 15:00:00,2584,38.9,0.0,0.0,Clear,None,2018,4,2,15,Monday,0
2018-11-22 03:00:00,2520,8.5,1.52,0.0,Rain,Thanksgiving,2018,11,22,3,Thursday,0
2018-04-29 08:00:00,3043,53.6,0.0,0.0,Mist,None,2018,4,29,8,Sunday,1
2018-02-04 15:00:00,2611,13.7,0.0,0.0,Clear,None,2018,2,4,15,Sunday,1
2018-08-14 17:00:00,3236,61.7,0.0,0.0,Clouds,None,2018,8,14,17,Tuesday,0
2018-02-28 01:00:00,2320,15.8,0.0,0.0,Clear,None,2018,2,28,1,Wednesday,0
2018-08-13 05:00:00,3022,43.1,0.0,0.0,Clouds,None,2018,8,13,5,Monday,0
2018-09-01 17:00:00,3063,41.0,0.0,0.0,Clouds,None,2018,9,1,17,Saturday,1
2018-10-20 12:00:00,2941,16.0,0.0,0.0,Clear,None,2018,10,20,12,Saturday,1
2018-08-18 05:00:00,2455,46.0,2.47,0.0,Rain,None,2018,8,18,5,Saturday,1
2018-06-16 01:00:00,2568,67.7,0.0,0.0,Clouds,None,2018,6,16,1,Saturday,1
2018-07-09 03:00:00,2968,55.7,0.0,0.0,Clear,None,2018,7,9,3,Monday,0
2018-12-03 00:00:00,2745,10.7,0.0,0.0,Clear,None,2018,12,3,0,Monday,0
2018-07-01 06:00:00,2745,55.0,0.0,0.0,Clouds,None,2018,7,1,6,Sunday,1
2018-10-23 08:00:00,2677,32.4,0.0,0.29,Snow,None,2018,10,23,8,Tuesday,0
2018-10-20 15:00:00,3095,13.8,0.0,0.0,Clear,None,2018,10,20,15,Saturday,1
2018-06-25 10:00:00,2534,60.5,0.0,0.91,Snow,None,2018,6,25,10,Monday,0
2018-06-10 17:00:00,2835,61.4,0.0,0.0,Mist,None,2018,6,10,17,Sunday,1
2018-10-25 05:00:00,2896,27.7,0.0,0.0,Clear,None,2018,10,25,5,Thursday,0
2018-01-30 14:00:00,2308,17.8,0.0,0.0,Clouds,None,2018,1,30,14,Tuesday,0
2018-12-13 01:00:00,2609,11.7,0.0,0.0,Clouds,None,2018,12,13,1,Thursday,0
2018-10-02 17:00:00,3226,29.7,0.0,0.0,Clear,None,2018,10,2,17,Tuesday,0
2018-07-12 18:00:00,3256,51.0,0.0,0.0,Clear,None,2018,7,12,18,Thursday,0
2018-10-02 23:00:00,2241,17.3,0.0,0.0,Mist,None,2018,10,2,23,Tuesday,0
2018-06-30 08:00:00,2978,54.5,0.0,0.0,Mist,None,2018,6,30,8,Saturday,1
2018-06-15 17:00:00,3309,48.2,0.0,0.0,Clear,None,2018,6,15,17,Friday,0
2018-09-14 13:00:00,2727,38.0,0.0,0.0,Clear,None,2018,9,14,13,Friday,0
2018-07-24 05:00:00,2753,53.7,0.0,0.0,Haze,None,2018,7,24,5,Tuesday,0
2018-08-03 11:00:00,3100,48.2,0.0,0.0,Clouds,None,2018,8,3,11,Friday,0
2018-02-19 12:00:00,2324,24.0,0.0,0.0,Mist,None,2018,2,19,12,Monday,0
2018-09-25 11:00:00,2534,28.2,3.88,0.0,Drizzle,None,2018,9,25,11,Tuesday,0
2018-12-28 19:00:00,2718,-0.3,0.0,0.0,Clear,None,2018,12,28,19,Friday,0
2018-02-17 11:00:00,2213,32.4,0.0,0.0,Clear,None,2018,2,17,11,Saturday,1
2018-09-27 02:00:00,2946,32.3,0.0,0.0,Clear,None,2018,9,27,2,Thursday,0
2018-06-07 19:00:00,2421,60.6,0.0,0.0,Mist,None,2018,6,7,19,Thursday,0
2018-12-13 00:00:00,2552,16.1,0.0,0.0,Clear,None,2018,12,13,0,Thursday,0
2018-03-22 14:00:00,2324,38.8,0.0,0.0,Clouds,None,2018,3,22,14,Thursday,0
2018-07-30 22:00:00,2730,50.6,0.0,0.0,Clouds,None,2018,7,30,22,Monday,0
2018-07-13 07:00:00,3054,62.6,0.0,0.0,Clear,None,2018,7,13,7,Friday,0
2018-05-22 11:00:00,2580,53.3,0.0,0.0,Clear,None,2018,5,22,11,Tuesday,0
2018-01-08 04:00:00,2410,15.0,0.0,0.0,Clouds,None,2018,1,8,4,Monday,0
2018-10-15 15:00:00,3075,32.3,0.0,0.0,Clouds,None,2018,10,15,15,Monday,0
2018-06-16 20:00:00,2255,64.6,3.2,0.0,Rain,None,2018,6,16,20,Saturday,1
2018-11-04 19:00:00,2524,8.3,0.0,0.0,Clouds,None,2018,11,4,19,Sunday,1
2018-03-09 23:00:00,2123,20.2,0.0,0.0,Clouds,None,2018,3,9,23,Friday,0
2018-05-16 08:00:00,3406,47.5,0.0,0.0,Clouds,None,2018,5,16,8,Wednesday,0
2018-10-16 07:00:00,3120,24.9,0.0,0.0,Clear,None,2018,10,16,7,Tuesday,0
2018-05-22 08:00:00,3095,61.9,0.0,0.0,Clouds,None,2018,5,22,8,Tuesday,0
2018-07-23 08:00:00,3311,56.9,0.7,0.0,Rain,None,2018,7,23,8,Monday,0
2018-03-13 14:00:00,1835,23.5,0.0,4.51,Snow,None,2018,3,13,14,Tuesday,0
2018-11-28 16:00:00,2904,15.1,0.0,0.0,Mist,None,2018,11,28,16,Wednesday,0
2018-07-14 01:00:00,2309,53.4,0.0,0.0,Mist,None,2018,7,14,1,Saturday,1
2018-12-21 10:00:00,3094,9.0,0.0,0.0,Clouds,None,2018,12,21,10,Friday,0
2018-10-11 01:00:00,2162,32.2,3.67,0.0,Drizzle,None,2018,10,11,1,Thursday,0
2018-06-07 06:00:00,3099,54.9,3.09,0.0,Rain,None,2018,6,7,6,Thursday,0
2018-07-05 13:00:00,2897,58.8,0.0,0.0,Clear,None,2018,7,5,13,Thursday,0
2018-09-21 02:00:00,2687,27.4,0.0,0.0,Clouds,None,2018,9,21,2,Friday,0
2018-08-16 08:00:00,3532,49.3,0.0,0.0,Clear,None,2018,8,16,8,Thursday,0
2018-01-23 05:00:00,2371,7.9,0.0,0.0,Mist,None,2018,1,23,5,Tuesday,0
2018-11-20 12:00:00,2586,11.5,3.21,0.0,Rain,None,2018,11,20,12,Tuesday,0
2018-06-11 23:00:00,2330,61.9,0.46,0.0,Thunderstorm,None,2018,6,11,23,Monday,0
2018-10-18 12:00:00,2687,23.2,0.0,0.0,Clouds,None,2018,10,18,12,Thursday,0
2018-01-03 17:00:00,3064,8.7,0.0,0.0,Clear,None,2018,1,3,17,Wednesday,0
2018-11-16 01:00:00,2633,16.7,0.0,0.0,Clear,None,2018,11,16,1,Friday,0
2018-04-25 17:00:00,2770,60.0,0.0,0.0,Clear,None,2018,4,25,17,Wednesday,0
2018-01-15 18:00:00,2912,16.4,0.0,0.0,Clear,Martin Luther King Jr Day,2018,1,15,18,Monday,0
2018-03-01 13:00:00,2393,23.5,0.0,0.0,Clouds,None,2018,3,1,13,Thursday,0
2018-03-30 03:00:00,2259,36.9,0.0,0.0,Haze,None,2018,3,30,3,Friday,0
2018-10-14 22:00:00,2714,22.9,0.0,0.0,Clear,None,2018,10,14,22,Sunday,1
2018-09-25 10:00:00,3075,27.4,0.0,0.0,Mist,None,2018,9,25,10,Tuesday,0
2018-04-20 22:00:00,2294,48.1,0.0,0.08,Snow,None,2018,4,20,22,Friday,0
2018-03-10 18:00:00,2847,32.0,0.0,0.0,Clouds,None,2018,3,10,18,Saturday,1
2018-01-20 16:00:00,2950,35.2,0.0,0.0,Clear,None,2018,1,20,16,Saturday,1
2018-09-22 09:00:00,3090,28.2,7.18,0.0,Rain,None,2018,9,22,9,Saturday,1
2018-04-04 13:00:00,2058,38.1,0.0,0.0,Mist,None,2018,4,4,13,Wednesday,0
2018-07-05 23:00:00,2233,59.6,0.0,0.31,Snow,None,2018,7,5,23,Thursday,0
2018-06-15 02:00:00,2511,68.5,0.0,0.0,Clear,None,2018,6,15,2,Friday,0
2018-08-19 01:00:00,2393,43.4,1.73,0.0,Rain,None,2018,8,19,1,Sunday,1
2018-08-30 08:00:00,3375,49.8,0.0,0.0,Clouds,None,2018,8,30,8,Thursday,0
2018-02-06 04:00:00,2737,14.3,0.0,0.0,Clear,None,2018,2,6,4,Tuesday,0
2018-04-18 20:00:00,2513,52.8,0.0,0.0,Clouds,None,2018,4,18,20,Wednesday,0
2018-01-14 11:00:00,2267,15.8,0.0,1.55,Snow,None,2018,1,14,11,Sunday,1
2018-08-31 14:00:00,3153,44.2,0.0,0.0,Clouds,None,2018,8,31,14,Friday,0
2018-06-21 19:00:00,2873,64.9,0.0,0.0,Clouds,None,2018,6,21,19,Thursday,0
2018-10-31 01:00:00,2473,22.0,0.0,5.48,Snow,None,2018,10,31,1,Wednesday,0
2018-08-31 21:00:00,2640,56.6,0.0,0.0,Mist,None,2018,8,31,21,Friday,0
2018-10-05 02:00:00,2527,30.6,0.0,0.0,Clear,None,2018,10,5,2,Friday,0
2018-05-18 17:00:00,2998,60.4,0.0,0.0,Mist,None,2018,5,18,17,Friday,0
2018-12-15 01:00:00,2305,10.0,10.32,0.0,Drizzle,None,2018,12,15,1,Saturday,1
2018-03-31 06:00:00,2412,31.2,0.0,0.0,Clouds,None,2018,3,31,6,Saturday,1
2018-03-03 03:00:00,2115,17.1,0.0,0.0,Clear,None,2018,3,3,3,Saturday,1
2018-02-14 19:00:00,2432,26.8,6.49,0.0,Rain,None,2018,2,14,19,Wednesday,0
2018-06-14 20:00:00,2453,59.5,0.0,0.57,Snow,None,2018,6,14,20,Thursday,0
2018-11-05 09:00:00,3229,20.3,0.78,0.0,Drizzle,None,2018,11,5,9,Monday,0
2018-10-29 22:00:00,2453,19.5,0.0,0.0,Clear,None,2018,10,29,22,Monday,0
2018-09-15 01:00:00,2846,38.4,0.0,0.0,Clear,None,2018,9,15,1,Saturday,1
2018-04-09 20:00:00,2380,48.4,0.0,0.0,Clouds,None,2018,4,9,20,Monday,0
2018-12-08 03:00:00,2503,0.1,0.0,0.0,Clouds,None,2018,12,8,3,Saturday,1
2018-11-24 20:00:00,2424,15.0,0.0,0.0,Clouds,None,2018,11,24,20,Saturday,1
2018-10-24 19:00:00,3060,24.5,2.49,0.0,Thunderstorm,None,2018,10,24,19,Wednesday,0
2018-01-04 01:00:00,2340,13.1,0.0,0.0,Clear,None,2018,1,4,1,Thursday,0
2018-03-20 08:00:00,2630,36.5,0.0,0.0,Mist,None,2018,3,20,8,Tuesday,0
2018-11-08 08:00:00,3193,14.4,0.0,0.0,Clouds,None,2018,11,8,8,Thursday,0
2018-05-05 16:00:00,2121,56.3,0.0,6.53,Snow,None,2018,5,5,16,Saturday,1
2018-04-26 11:00:00,2811,46.1,0.0,0.0,Clear,None,2018,4,26,11,Thursday,0
2018-07-10 00:00:00,2116,58.1,0.0,0.0,Clear,None,2018,7,10,0,Tuesday,0
2018-11-27 07:00:00,3030,8.7,0.0,0.0,Clouds,None,2018,11,27,7,Tuesday,0
2018-11-30 05:00:00,2784,35.2,0.0,0.0,Clouds,None,2018,11,30,5,Friday,0
2018-09-12 18:00:00,3218,36.8,0.0,0.0,Clear,None,2018,9,12,18,Wednesday,0
2018-08-18 07:00:00,2660,55.3,0.0,0.0,Mist,None,2018,8,18,7,Saturday,1
2018-03-11 09:00:00,2748,31.5,0.0,0.0,Clouds,None,2018,3,11,9,Sunday,1
2018-08-14 02:00:00,2836,56.2,0.0,0.0,Clear,None,2018,8,14,2,Tuesday,0
2018-08-21 18:00:00,2752,44.8,0.0,4.6,Snow,None,2018,8,21,18,Tuesday,0
2018-05-21 21:00:00,2438,65.6,0.0,0.0,Clouds,None,2018,5,21,21,Monday,0
2018-11-03 12:00:00,2588,13.7,0.0,0.0,Clouds,None,2018,11,3,12,Saturday,1
2018-06-14 14:00:00,2863,54.8,0.0,0.0,Clear,None,2018,6,14,14,Thursday,0
2018-02-20 19:00:00,2045,24.7,6.14,0.0,Rain,None,2018,2,20,19,Tuesday,0
2018-11-27 05:00:00,2387,21.9,0.0,0.0,Clear,None,2018,11,27,5,Tuesday,0
2018-08-31 06:00:00,3309,34.0,0.0,0.0,Clear,None,2018,8,31,6,Friday,0
2018-12-22 01:00:00,2351,16.5,0.0,0.0,Clouds,None,2018,12,22,1,Saturday,1
2018-10-16 23:00:00,2900,30.1,0.0,0.0,Clear,None,2018,10,16,23,Tuesday,0
2018-05-25 03:00:00,2473,56.1,1.96,0.0,Clear,None,2018,5,25,3,Friday,0
2018-03-28 19:00:00,2565,42.5,0.0,0.0,Clouds,None,2018,3,28,19,Wednesday,0
2018-01-19 17:00:00,2863,12.1,0.0,0.0,Clouds,None,2018,1,19,17,Friday,0
2018-09-29 00:00:00,2903,28.6,0.0,0.0,Clear,None,2018,9,29,0,Saturday,1
2018-05-11 23:00:00,2414,52.3,0.0,0.0,Clouds,None,2018,5,11,23,Friday,0
2018-12-15 22:00:00,2563,9.3,0.0,0.0,Clouds,None,2018,12,15,22,Saturday,1
2018-05-18 21:00:00,2323,50.4,0.0,0.0,Clouds,None,2018,5,18,21,Friday,0
2018-01-08 09:00:00,3133,1.7,0.0,0.0,Clouds,None,2018,1,8,9,Monday,0
2018-01-06 12:00:00,2313,9.4,0.0,0.0,Clouds,None,2018,1,6,12,Saturday,1
2018-03-09 10:00:00,2667,34.5,0.0,0.0,Clear,None,2018,3,9,10,Friday,0
2018-03-14 01:00:00,2210,48.4,0.0,0.0,Clouds,None,2018,3,14,1,Wednesday,0
2018-07-19 06:00:00,2950,57.4,0.0,0.0,Clear,None,2018,7,19,6,Thursday,0
2018-01-01 00:00:00,2381,10.9,1.74,0.0,Rain,New Years Day,2018,1,1,0,Monday,0
2018-10-03 07:00:00,3071,27.0,5.51,0.0,Rain,None,2018,10,3,7,Wednesday,0
2018-12-22 12:00:00,2172,7.1,0.0,0.0,Fog,None,2018,12,22,12,Saturday,1
2018-07-16 13:00:00,2624,45.9,0.0,0.0,Clear,None,2018,7,16,13,Monday,0
2018-03-26 02:00:00,2456,38.2,0.0,0.0,Clear,None,2018,3,26,2,Monday,0
2018-04-02 05:00:00,2768,40.7,0.0,0.0,Clouds,None,2018,4,2,5,Monday,0
2018-10-19 05:00:00,2802,35.2,0.0,0.0,Clear,None,2018,10,19,5,Friday,0
2018-06-18 19:00:00,2286,63.0,3.22,0.0,Thunderstorm,None,2018,6,18,19,Monday,0
2018-10-23 01:00:00,2805,15.4,0.0,0.0,Clear,None,2018,10,23,1,Tuesday,0
2018-12-18 05:00:00,2466,11.4,2.24,0.0,Clear,None,2018,12,18,5,Tuesday,0
2018-11-03 04:00:00,2643,27.5,0.0,0.0,Clear,None,2018,11,3,4,Saturday,1
2018-07-31 12:00:00,2574,46.0,0.0,0.0,Mist,None,2018,7,31,12,Tuesday,0
2018-09-05 22:00:00,2642,46.4,0.0,0.0,Clouds,None,2018,9,5,22,Wednesday,0
2018-08-24 02:00:00,2728,42.7,0.0,0.0,Clear,None,2018,8,24,2,Friday,0
2018-01-18 00:00:00,2486,7.1,0.0,0.0,Clear,None,2018,1,18,0,Thursday,0
2018-03-05 04:00:00,2158,29.9,7.81,0.0,Rain,None,2018,3,5,4,Monday,0
2018-09-21 11:00:00,2704,34.8,0.0,0.0,Mist,None,2018,9,21,11,Friday,0
2018-02-12 19:00:00,2632,23.9,0.0,0.0,Clear,None,2018,2,12,19,Monday,0
2018-01-07 13:00:00,2297,13.0,0.0,0.0,Clear,None,2018,1,7,13,Sunday,1
2018-01-17 04:00:00,2675,14.7,0.0,0.0,Clear,None,2018,1,17,4,Wednesday,0
2018-11-02 14:00:00,2569,14.7,0.0,0.0,Clear,None,2018,11,2,14,Friday,0
2018-05-14 21:00:00,2361,61.1,0.0,0.0,Clear,None,2018,5,14,21,Monday,0
2018-12-03 10:00:00,2962,12.1,0.0,0.0,Mist,None,2018,12,3,10,Monday,0
2018-03-07 09:00:00,2604,25.4,6.96,0.0,Rain,None,2018,3,7,9,Wednesday,0
2018-12-06 11:00:00,2501,22.8,4.4,0.0,Rain,None,2018,12,6,11,Thursday,0
2018-07-07 17:00:00,3125,61.5,0.0,0.0,Clear,None,2018,7,7,17,Saturday,1
2018-01-30 16:00:00,2720,20.8,0.0,0.0,Clouds,None,2018,1,30,16,Tuesday,0
2018-07-28 05:00:00,2731,48.5,0.0,0.0,Clouds,None,2018,7,28,5,Saturday,1
2018-01-22 06:00:00,3016,15.3,0.0,0.0,Clear,None,2018,1,22,6,Monday,0
2018-02-14 05:00:00,2480,24.0,0.0,0.0,Clouds,None,2018,2,14,5,Wednesday,0
2018-05-14 15:00:00,2584,54.2,0.0,0.0,Clouds,None,2018,5,14,15,Monday,0
2018-08-22 03:00:00,2415,40.5,0.75,0.0,Rain,None,2018,8,22,3,Wednesday,0
2018-10-15 20:00:00,2660,24.7,3.76,0.0,Rain,None,2018,10,15,20,Monday,0
2018-06-26 23:00:00,2714,54.6,0.0,0.0,Clear,None,2018,6,26,23,Tuesday,0
2018-10-02 02:00:00,2766,24.7,0.0,0.0,Clouds,None,2018,10,2,2,Tuesday,0
2018-07-28 11:00:00,2309,64.9,0.44,0.0,Rain,None,2018,7,28,11,Saturday,1
2018-03-18 08:00:00,2672,42.5,0.0,0.0,Clear,None,2018,3,18,8,Sunday,1
2018-05-25 09:00:00,3144,50.6,0.0,0.0,Clear,None,2018,5,25,9,Friday,0
2018-08-05 06:00:00,2877,55.1,0.0,0.0,Haze,None,2018,8,5,6,Sunday,1
2018-04-22 19:00:00,2611,56.7,0.0,0.0,Clouds,None,2018,4,22,19,Sunday,1
2018-11-07 08:00:00,3412,21.9,0.0,0.0,Clouds,None,2018,11,7,8,Wednesday,0
2018-05-17 08:00:00,2924,58.9,0.0,0.0,Mist,None,2018,5,17,8,Thursday,0
2018-06-03 20:00:00,2629,60.2,2.82,0.0,Drizzle,None,2018,6,3,20,Sunday,1
2018-10-01 01:00:00,2726,35.2,0.0,0.0,Clouds,None,2018,10,1,1,Monday,0
2018-05-07 19:00:00,2346,59.0,0.0,0.0,Clouds,None,2018,5,7,19,Monday,0
2018-10-20 09:00:00,3038,23.9,1.54,0.0,Rain,None,2018,10,20,9,Saturday,1
2018-08-27 19:00:00,2854,40.3,0.0,0.0,Clear,None,2018,8,27,19,Monday,0
2018-05-16 04:00:00,2112,56.6,0.0,0.0,Clear,None,2018,5,16,4,Wednesday,0
2018-05-10 09:00:00,2411,53.9,0.0,0.0,Clear,None,2018,5,10,9,Thursday,0
2018-03-06 07:00:00,2710,36.1,3.98,0.0,Rain,None,2018,3,6,7,Tuesday,0
2018-06-13 04:00:00,2621,73.1,0.0,0.0,Clear,None,2018,6,13,4,Wednesday,0
2018-10-18 19:00:00,2819,16.1,0.0,0.0,Clouds,None,2018,10,18,19,Thursday,0
2018-06-16 07:00:00,2373,66.4,9.21,0.0,Rain,None,2018,6,16,7,Saturday,1
2018-02-03 02:00:00,2298,24.0,0.0,0.0,Clouds,None,2018,2,3,2,Saturday,1
2018-05-14 18:00:00,3000,63.0,0.0,0.0,Clear,None,2018,5,14,18,Monday,0
2018-08-03 21:00:00,2605,51.3,0.0,0.0,Clouds,None,2018,8,3,21,Friday,0
2018-04-25 18:00:00,2983,38.1,0.0,0.0,Clear,None,2018,4,25,18,Wednesday,0
2018-06-09 01:00:00,1924,61.3,1.85,0.0,Rain,None,2018,6,9,1,Saturday,1
2018-01-11 11:00:00,2663,3.6,0.0,0.0,Clear,None,2018,1,11,11,Thursday,0
2018-09-25 13:00:00,2346,34.3,5.52,0.0,Rain,None,2018,9,25,13,Tuesday,0
2018-07-08 13:00:00,2689,69.9,0.0,0.0,Clouds,None,2018,7,8,13,Sunday,1
2018-09-08 06:00:00,3196,42.5,0.0,0.0,Clear,None,2018,9,8,6,Saturday,1
2018-09-08 20:00:00,2573,28.8,0.0,0.0,Clouds,None,2018,9,8,20,Saturday,1
2018-08-24 14:00:00,2499,51.2,0.0,0.0,Clear,None,2018,8,24,14,Friday,0
2018-06-11 17:00:00,3084,64.4,0.0,0.0,Haze,None,2018,6,11,17,Monday,0
2018-02-21 09:00:00,3038,20.9,0.0,0.0,Clouds,None,2018,2,21,9,Wednesday,0
2018-03-20 16:00:00,2585,36.3,0.0,0.49,Snow,None,2018,3,20,16,Tuesday,0
2018-04-15 02:00:00,2468,61.0,0.0,0.0,Clear,None,2018,4,15,2,Sunday,1
2018-10-29 03:00:00,2514,13.0,0.0,0.0,Clouds,None,2018,10,29,3,Monday,0
2018-09-09 17:00:00,3076,50.3,0.0,0.0,Clear,None,2018,9,9,17,Sunday,1
2018-10-16 22:00:00,3010,28.1,0.0,0.0,Clear,None,2018,10,16,22,Tuesday,0
2018-12-15 11:00:00,2391,7.3,0.0,0.0,Clear,None,2018,12,15,11,Saturday,1
2018-06-22 23:00:00,2816,58.6,0.0,0.0,Clouds,None,2018,6,22,23,Friday,0
2018-07-25 22:00:00,2382,65.6,0.0,0.0,Haze,None,2018,7,25,22,Wednesday,0
2018-03-29 10:00:00,2691,41.8,3.44,0.0,Drizzle,None,2018,3,29,10,Thursday,0
2018-07-05 21:00:00,2532,64.1,0.0,0.0,Mist,None,2018,7,5,21,Thursday,0
2018-06-26 13:00:00,2098,66.8,2.08,0.0,Thunderstorm,None,2018,6,26,13,Tuesday,0
2018-03-07 08:00:00,3022,35.2,0.0,0.0,Clear,None,2018,3,7,8,Wednesday,0
2018-10-25 03:00:00,2799,26.0,0.0,0.0,Clouds,None,2018,10,25,3,Thursday,0
2018-08-26 22:00:00,2847,49.2,0.0,0.0,Clear,None,2018,8,26,22,Sunday,1
2018-06-20 22:00:00,2624,56.2,0.0,0.0,Clouds,None,2018,6,20,22,Wednesday,0
2018-07-25 16:00:00,2980,48.8,0.0,1.1,Snow,None,2018,7,25,16,Wednesday,0
2018-12-14 20:00:00,2721,7.0,0.0,0.0,Clear,None,2018,12,14,20,Friday,0
2018-09-22 01:00:00,2268,35.0,0.84,0.0,Rain,None,2018,9,22,1,Saturday,1
2018-11-10 21:00:00,2781,16.4,0.0,0.0,Clouds,None,2018,11,10,21,Saturday,1
2018-01-26 11:00:00,2384,11.9,0.57,0.0,Rain,None,2018,1,26,11,Friday,0
2018-11-30 22:00:00,2555,10.1,0.2,0.0,Rain,None,2018,11,30,22,Friday,0
2018-05-17 10:00:00,3212,46.6,0.0,0.0,Clouds,None,2018,5,17,10,Thursday,0
2018-03-15 18:00:00,2828,34.4,0.0,0.0,Clouds,None,2018,3,15,18,Thursday,0
2018-05-24 22:00:00,2290,55.6,2.67,0.0,Rain,None,2018,5,24,22,Thursday,0
2018-11-18 12:00:00,2439,6.7,3.02,0.0,Rain,None,2018,11,18,12,Sunday,1
2018-10-30 15:00:00,2977,10.2,0.0,0.0,Clouds,None,2018,10,30,15,Tuesday,0
2018-09-04 02:00:00,2657,42.6,0.0,0.0,Clouds,None,2018,9,4,2,Tuesday,0
2018-10-13 09:00:00,2674,18.1,6.08,0.0,Rain,None,2018,10,13,9,Saturday,1
2018-06-27 06:00:00,2950,63.3,0.0,0.0,Clouds,None,2018,6,27,6,Wednesday,0
2018-10-11 03:00:00,2870,35.3,0.0,0.0,Clouds,None,2018,10,11,3,Thursday,0
2018-11-02 03:00:00,2571,14.3,0.0,0.0,Clear,None,2018,11,2,3,Friday,0
2018-03-29 06:00:00,2320,37.6,0.0,0.0,Clouds,None,2018,3,29,6,Thursday,0
2018-01-21 23:00:00,2137,8.1,0.0,0.0,Clouds,None,2018,1,21,23,Sunday,1
2018-05-23 14:00:00,2425,57.5,0.0,0.0,Clouds,None,2018,5,23,14,Wednesday,0
2018-01-12 10:00:00,2734,18.0,0.0,0.0,Clear,None,2018,1,12,10,Friday,0
2018-12-07 05:00:00,2495,17.6,0.0,0.0,Mist,None,2018,12,7,5,Friday,0
2018-07-16 14:00:00,2350,54.4,0.0,0.0,Clouds,None,2018,7,16,14,Monday,0
2018-05-28 07:00:00,2342,65.2,0.0,1.23,Snow,Memorial Day,2018,5,28,7,Monday,0
2018-12-10 10:00:00,3128,1.6,0.0,0.0,Clouds,None,2018,12,10,10,Monday,0
2018-04-07 06:00:00,2477,45.1,0.0,0.0,Clear,None,2018,4,7,6,Saturday,1
2018-10-06 11:00:00,2727,36.0,0.0,0.0,Clouds,None,2018,10,6,11,Saturday,1
2018-05-06 17:00:00,2695,58.7,0.0,0.0,Clouds,None,2018,5,6,17,Sunday,1
2018-10-16 03:00:00,2401,16.6,4.75,0.0,Rain,None,2018,10,16,3,Tuesday,0
2018-07-12 09:00:00,3533,52.7,0.0,0.0,Clouds,None,2018,7,12,9,Thursday,0
2018-06-22 01:00:00,2542,73.3,0.0,0.0,Clear,None,2018,6,22,1,Friday,0
