date_time,traffic_volume,temp_f,precip_mm,snow_mm,weather_main,holiday
2018-07-31 10:00:00,3430.0,47.0,0.0,0.0,Clear,None
2018-07-29 10:00:00,2777.0,56.8,0.0,0.0,Clear,None
2018-11-08 04:00:00,2773.0,25.9,0.0,0.0,Clear,None
2018-10-11 22:00:00,2833.0,28.2,3.79,0.0,Drizzle,None
2018-09-27 17:00:00,3198.0,44.1,0.0,0.0,Clouds,None
2018-12-13 14:00:00,2721.0,5.8,0.0,0.0,Clear,None
2018-10-13 05:00:00,2758.0,26.8,0.0,0.0,Clear,None
2018-03-29 00:00:00,2343.0,41.6,0.0,0.0,Clouds,None
2018-03-05 15:00:00,2673.0,26.8,0.0,0.0,Clouds,None
2018-02-27 15:00:00,2628.0,24.6,0.0,0.0,Clouds,None
2018-05-22 13:00:00,2352.0,55.5,0.0,0.0,Clouds,None
2018-12-13 06:00:00,2378.0,10.5,0.0,1.51,Snow,None
2018-11-07 04:00:00,2574.0,14.9,0.0,0.0,Clear,None
2018-04-17 04:00:00,2479.0,46.2,0.0,0.0,Clear,None
2018-07-24 06:00:00,3008.0,62.1,0.0,0.0,Mist,None
2018-04-05 16:00:00,2673.0,33.7,0.08,0.0,Drizzle,None
2018-05-24 06:00:00,3080.0,61.0,0.0,0.0,Clear,None
2018-10-05 05:00:00,2775.0,28.0,0.0,0.0,Clear,None
2018-07-27 15:00:00,3084.0,50.6,0.0,0.0,Clouds,None
2018-01-15 01:00:00,2806.0,21.2,0.0,0.0,Clear,Martin Luther King Jr Day
2018-07-11 02:00:00,2720.0,58.8,0.0,0.0,Clear,None
2018-08-06 13:00:00,2664.0,62.7,0.0,0.0,Clouds,None
2018-05-12 02:00:00,2164.0,56.8,0.0,0.0,Clouds,None
2018-03-28 11:00:00,2796.0,45.1,0.0,0.0,Clouds,None
2018-11-25 16:00:00,2806.0,13.9,0.0,0.0,Clear,None
2018-10-20 07:00:00,2869.0,24.8,0.0,0.0,Clouds,None
2018-01-05 00:00:00,2478.0,,0.0,0.0,Clouds,None
2018-06-06 05:00:00,2600.0,59.2,0.0,0.0,Fog,None
2018-05-21 22:00:00,2622.0,52.3,0.0,0.0,Clouds,None
2018-08-27 13:00:00,2787.0,46.6,0.0,0.0,Clear,None
2018-09-09 01:00:00,2642.0,42.3,0.0,0.0,Clouds,None
2018-10-24 00:00:00,2825.0,22.0,0.0,0.0,Clear,None
2018-10-04 08:00:00,3324.0,33.7,0.0,0.0,Clouds,None
2018-07-05 07:00:00,3199.0,60.3,0.0,0.0,Clouds,None
2018-12-10 07:00:00,2898.0,7.7,0.0,0.13,Snow,None
2018-07-11 00:00:00,2200.0,60.9,0.0,0.0,Clouds,None
2018-02-12 09:00:00,3156.0,10.2,0.0,0.0,Clear,None
2018-09-17 18:00:00,3072.0,39.9,0.0,0.0,Mist,None
2018-03-08 11:00:00,2758.0,44.0,4.59,0.0,Drizzle,None
2018-06-13 06:00:00,2740.0,63.2,0.0,0.0,Clouds,None
2018-01-15 14:00:00,2604.0,17.2,0.0,0.0,Clear,Martin Luther King Jr Day
2018-05-26 11:00:00,2658.0,56.1,0.0,0.0,Clear,None
2018-09-10 00:00:00,2353.0,40.5,2.28,0.0,Thunderstorm,None
2018-10-23 16:00:00,2992.0,20.0,0.0,0.0,Clear,None
2018-02-18 23:00:00,2503.0,25.6,0.0,0.0,Clear,None
2018-08-19 02:00:00,2348.0,41.6,0.0,0.0,Clouds,None
2018-11-11 08:00:00,2771.0,12.3,0.0,0.0,Clouds,None
2018-08-25 01:00:00,2326.0,48.7,0.0,0.0,Mist,None
2018-09-02 20:00:00,2409.0,48.7,0.0,0.0,Clouds,None
2018-03-22 21:00:00,2577.0,35.8,0.0,0.0,Clear,None
2018-07-12 14:00:00,2490.0,60.2,1.84,0.0,Rain,None
2018-10-24 09:00:00,3383.0,20.9,0.0,0.0,Clouds,None
2018-08-28 15:00:00,3025.0,44.2,0.0,0.0,Clouds,None
2018-11-29 02:00:00,2803.0,5.6,0.0,0.0,Clouds,None
2018-01-31 22:00:00,2796.0,24.6,0.0,0.0,Clear,None
2018-01-08 12:00:00,2346.0,18.0,1.23,0.0,Drizzle,None
2018-02-16 11:00:00,3220.0,27.1,0.0,0.0,Clear,None
2018-05-06 19:00:00,2721.0,60.8,0.0,0.0,Clouds,None
2018-01-15 13:00:00,2866.0,9.4,0.0,0.0,Clouds,Martin Luther King Jr Day
2018-11-21 04:00:00,2894.0,29.4,6.37,0.0,Drizzle,None
2018-05-13 04:00:00,2195.0,46.2,0.0,0.0,Clouds,None
2018-12-04 15:00:00,2773.0,13.0,0.0,0.0,Mist,None
2018-10-06 07:00:00,3053.0,41.3,0.0,0.0,Clouds,None
2018-11-25 02:00:00,2549.0,4.5,0.0,0.0,Clouds,None
2018-12-25 21:00:00,3061.0,8.2,0.0,0.0,Clear,Christmas Day
2018-01-04 09:00:00,3430.0,3.0,0.0,0.0,Clear,None
2018-04-02 15:00:00,2584.0,38.9,0.0,0.0,,None
2018-11-22 03:00:00,2520.0,8.5,1.52,0.0,Rain,Thanksgiving
2018-04-29 08:00:00,3043.0,53.6,0.0,0.0,Mist,None
2018-02-04 15:00:00,2611.0,13.7,0.0,0.0,Clear,None
2018-08-14 17:00:00,3236.0,61.7,0.0,0.0,Clouds,None
2018-02-28 01:00:00,2320.0,15.8,0.0,0.0,Clear,None
2018-08-13 05:00:00,3022.0,43.1,0.0,0.0,Clouds,None
2018-09-01 17:00:00,3063.0,41.0,0.0,0.0,Clouds,None
2018-10-20 12:00:00,2941.0,16.0,0.0,0.0,Clear,None
2018-08-18 05:00:00,2455.0,46.0,2.47,0.0,Rain,None
2018-06-16 01:00:00,2568.0,67.7,0.0,0.0,Clouds,None
2018-07-09 03:00:00,2968.0,55.7,0.0,0.0,Clear,None
2018-12-03 00:00:00,2745.0,10.7,0.0,0.0,Clear,None
2018-07-01 06:00:00,2745.0,55.0,0.0,0.0,Clouds,None
2018-10-23 08:00:00,2677.0,32.4,0.0,0.29,Snow,None
2018-10-20 15:00:00,3095.0,13.8,0.0,0.0,Clear,None
2018-06-25 10:00:00,2534.0,60.5,0.0,0.91,Snow,None
2018-06-10 17:00:00,2835.0,61.4,0.0,0.0,Mist,None
2018-10-25 05:00:00,2896.0,27.7,0.0,0.0,Clear,None
2018-01-30 14:00:00,2308.0,17.8,0.0,0.0,Clouds,None
2018-12-13 01:00:00,2609.0,11.7,0.0,0.0,Clouds,None
2018-10-02 17:00:00,3226.0,29.7,0.0,0.0,Clear,None
2018-07-12 18:00:00,3256.0,51.0,0.0,0.0,Clear,None
2018-10-02 23:00:00,2241.0,17.3,0.0,0.0,Mist,None
2018-06-30 08:00:00,2978.0,54.5,0.0,0.0,Mist,None
2018-06-15 17:00:00,3309.0,48.2,0.0,0.0,,None
2018-09-14 13:00:00,2727.0,38.0,0.0,0.0,Clear,None
2018-07-24 05:00:00,2753.0,53.7,0.0,0.0,Haze,None
2018-08-03 11:00:00,3100.0,48.2,0.0,0.0,Clouds,None
2018-02-19 12:00:00,2324.0,24.0,0.0,0.0,Mist,None
2018-09-25 11:00:00,2534.0,28.2,3.88,0.0,Drizzle,None
2018-12-28 19:00:00,2718.0,-0.3,0.0,0.0,Clear,None
2018-02-17 11:00:00,2213.0,32.4,0.0,0.0,Clear,None
2018-09-27 02:00:00,2946.0,32.3,0.0,0.0,Clear,None
2018-06-07 19:00:00,2421.0,60.6,0.0,0.0,Mist,None
2018-12-13 00:00:00,2552.0,16.1,0.0,0.0,Clear,None
2018-03-22 14:00:00,2324.0,38.8,0.0,0.0,Clouds,None
2018-07-30 22:00:00,2730.0,50.6,0.0,0.0,Clouds,None
2018-07-13 07:00:00,3054.0,62.6,0.0,0.0,Clear,None
2018-05-22 11:00:00,2580.0,53.3,0.0,0.0,Clear,None
2018-01-08 04:00:00,2410.0,15.0,0.0,0.0,Clouds,None
2018-10-15 15:00:00,3075.0,32.3,0.0,0.0,Clouds,None
2018-06-16 20:00:00,2255.0,64.6,3.2,0.0,Rain,None
2018-11-04 19:00:00,2524.0,8.3,0.0,0.0,Clouds,None
2018-03-09 23:00:00,2123.0,20.2,0.0,0.0,Clouds,None
2018-05-16 08:00:00,3406.0,47.5,0.0,0.0,Clouds,None
2018-10-16 07:00:00,3120.0,24.9,0.0,0.0,Clear,None
2018-05-22 08:00:00,3095.0,61.9,0.0,0.0,Clouds,None
2018-07-23 08:00:00,3311.0,56.9,0.7,0.0,Rain,None
2018-03-13 14:00:00,1835.0,23.5,0.0,4.51,Snow,None
2018-11-28 16:00:00,2904.0,15.1,0.0,0.0,Mist,None
2018-07-14 01:00:00,2309.0,53.4,0.0,0.0,Mist,None
2018-12-21 10:00:00,3094.0,9.0,0.0,0.0,Clouds,None
2018-10-11 01:00:00,2162.0,32.2,3.67,0.0,Drizzle,None
2018-06-07 06:00:00,3099.0,54.9,3.09,0.0,Rain,None
2018-07-05 13:00:00,2897.0,58.8,0.0,0.0,Clear,None
2018-09-21 02:00:00,2687.0,27.4,0.0,0.0,Clouds,None
2018-08-16 08:00:00,3532.0,49.3,0.0,0.0,Clear,None
2018-01-23 05:00:00,2371.0,7.9,0.0,0.0,Mist,None
2018-11-20 12:00:00,2586.0,11.5,3.21,0.0,Rain,None
2018-06-11 23:00:00,2330.0,61.9,0.46,0.0,Thunderstorm,None
2018-10-18 12:00:00,2687.0,23.2,0.0,0.0,Clouds,None
2018-01-03 17:00:00,3064.0,8.7,0.0,0.0,Clear,None
2018-11-16 01:00:00,2633.0,16.7,0.0,0.0,Clear,None
2018-04-25 17:00:00,2770.0,60.0,0.0,0.0,Clear,None
2018-01-15 18:00:00,2912.0,16.4,0.0,0.0,Clear,Martin Luther King Jr Day
2018-03-01 13:00:00,2393.0,23.5,0.0,0.0,Clouds,None
2018-03-30 03:00:00,2259.0,36.9,0.0,0.0,Haze,None
2018-10-14 22:00:00,2714.0,22.9,0.0,0.0,Clear,None
2018-09-25 10:00:00,3075.0,27.4,0.0,0.0,Mist,None
2018-04-20 22:00:00,2294.0,48.1,0.0,0.08,Snow,None
2018-03-10 18:00:00,2847.0,32.0,0.0,0.0,Clouds,None
2018-01-20 16:00:00,2950.0,,0.0,0.0,Clear,None
2018-09-22 09:00:00,3090.0,28.2,7.18,0.0,Rain,None
2018-04-04 13:00:00,2058.0,38.1,0.0,0.0,Mist,None
2018-07-05 23:00:00,2233.0,59.6,0.0,0.31,Snow,None
2018-06-15 02:00:00,2511.0,68.5,0.0,0.0,Clear,None
2018-08-19 01:00:00,2393.0,43.4,1.73,0.0,Rain,None
2018-08-30 08:00:00,3375.0,49.8,0.0,0.0,Clouds,None
2018-02-06 04:00:00,2737.0,14.3,0.0,0.0,Clear,None
2018-04-18 20:00:00,2513.0,52.8,0.0,0.0,Clouds,None
2018-01-14 11:00:00,2267.0,15.8,0.0,1.55,Snow,None
2018-08-31 14:00:00,3153.0,44.2,0.0,0.0,Clouds,None
2018-06-21 19:00:00,2873.0,64.9,0.0,0.0,Clouds,None
2018-10-31 01:00:00,2473.0,22.0,0.0,5.48,Snow,None
2018-08-31 21:00:00,2640.0,56.6,0.0,0.0,Mist,None
2018-10-05 02:00:00,2527.0,30.6,0.0,0.0,Clear,None
2018-05-18 17:00:00,2998.0,60.4,0.0,0.0,Mist,None
2018-12-15 01:00:00,2305.0,10.0,10.32,0.0,Drizzle,None
2018-03-31 06:00:00,2412.0,31.2,0.0,0.0,Clouds,None
2018-03-03 03:00:00,2115.0,17.1,0.0,0.0,Clear,None
2018-02-14 19:00:00,2432.0,26.8,6.49,0.0,Rain,None
2018-06-14 20:00:00,2453.0,59.5,0.0,0.57,Snow,None
2018-11-05 09:00:00,3229.0,20.3,0.78,0.0,Drizzle,None
2018-10-29 22:00:00,2453.0,19.5,0.0,0.0,Clear,None
2018-09-15 01:00:00,2846.0,38.4,0.0,0.0,Clear,None
2018-04-09 20:00:00,2380.0,48.4,0.0,0.0,Clouds,None
2018-12-08 03:00:00,2503.0,0.1,0.0,0.0,Clouds,None
2018-11-24 20:00:00,2424.0,15.0,0.0,0.0,Clouds,None
2018-10-24 19:00:00,3060.0,24.5,2.49,0.0,Thunderstorm,None
2018-01-04 01:00:00,2340.0,13.1,0.0,0.0,Clear,None
2018-03-20 08:00:00,2630.0,36.5,0.0,0.0,Mist,None
2018-11-08 08:00:00,3193.0,14.4,0.0,0.0,Clouds,None
2018-05-05 16:00:00,2121.0,56.3,0.0,6.53,Snow,None
2018-04-26 11:00:00,2811.0,46.1,0.0,0.0,,None
2018-07-10 00:00:00,2116.0,58.1,0.0,0.0,Clear,None
2018-11-27 07:00:00,3030.0,8.7,0.0,0.0,Clouds,None
2018-11-30 05:00:00,2784.0,,0.0,0.0,Clouds,None
2018-09-12 18:00:00,3218.0,36.8,0.0,0.0,Clear,None
2018-08-18 07:00:00,2660.0,55.3,0.0,0.0,Mist,None
2018-03-11 09:00:00,,31.5,0.0,0.0,Clouds,None
2018-08-14 02:00:00,2836.0,56.2,0.0,0.0,Clear,None
2018-08-21 18:00:00,2752.0,44.8,0.0,4.6,Snow,None
2018-05-21 21:00:00,2438.0,65.6,0.0,0.0,Clouds,None
2018-11-03 12:00:00,2588.0,13.7,0.0,0.0,Clouds,None
2018-06-14 14:00:00,2863.0,54.8,0.0,0.0,Clear,None
2018-02-20 19:00:00,2045.0,24.7,6.14,0.0,Rain,None
2018-11-27 05:00:00,2387.0,21.9,0.0,0.0,Clear,None
2018-08-31 06:00:00,3309.0,34.0,0.0,0.0,Clear,None
2018-12-22 01:00:00,2351.0,16.5,0.0,0.0,Clouds,None
2018-10-16 23:00:00,2900.0,30.1,0.0,0.0,Clear,None
2018-05-25 03:00:00,2473.0,56.1,1.96,0.0,,None
2018-03-28 19:00:00,2565.0,42.5,0.0,0.0,Clouds,None
2018-01-19 17:00:00,2863.0,12.1,0.0,0.0,Clouds,None
2018-09-29 00:00:00,2903.0,28.6,0.0,0.0,Clear,None
2018-05-11 23:00:00,2414.0,52.3,0.0,0.0,Clouds,None
2018-12-15 22:00:00,2563.0,9.3,0.0,0.0,Clouds,None
2018-05-18 21:00:00,2323.0,50.4,0.0,0.0,Clouds,None
2018-01-08 09:00:00,3133.0,1.7,0.0,0.0,Clouds,None
2018-01-06 12:00:00,2313.0,9.4,0.0,0.0,Clouds,None
2018-03-09 10:00:00,2667.0,34.5,0.0,0.0,Clear,None
2018-03-14 01:00:00,2210.0,48.4,0.0,0.0,Clouds,None
2018-07-19 06:00:00,2950.0,57.4,0.0,0.0,Clear,None
2018-01-01 00:00:00,2381.0,10.9,1.74,0.0,Rain,New Years Day
2018-10-03 07:00:00,3071.0,27.0,5.51,0.0,Rain,None
2018-12-22 12:00:00,2172.0,7.1,0.0,0.0,Fog,None
2018-07-16 13:00:00,2624.0,45.9,0.0,0.0,Clear,None
2018-03-26 02:00:00,2456.0,38.2,0.0,0.0,Clear,None
2018-04-02 05:00:00,2768.0,40.7,0.0,0.0,Clouds,None
2018-10-19 05:00:00,2802.0,,0.0,0.0,Clear,None
2018-06-18 19:00:00,2286.0,63.0,3.22,0.0,Thunderstorm,None
2018-10-23 01:00:00,2805.0,15.4,0.0,0.0,Clear,None
2018-12-18 05:00:00,2466.0,11.4,2.24,0.0,,None
2018-11-03 04:00:00,2643.0,27.5,0.0,0.0,Clear,None
2018-07-31 12:00:00,2574.0,46.0,0.0,0.0,Mist,None
2018-09-05 22:00:00,2642.0,46.4,0.0,0.0,Clouds,None
2018-08-24 02:00:00,2728.0,42.7,0.0,0.0,Clear,None
2018-01-18 00:00:00,2486.0,7.1,0.0,0.0,Clear,None
2018-03-05 04:00:00,2158.0,29.9,7.81,0.0,Rain,None
2018-09-21 11:00:00,2704.0,34.8,0.0,0.0,Mist,None
2018-02-12 19:00:00,2632.0,23.9,0.0,0.0,,None
2018-01-07 13:00:00,2297.0,13.0,0.0,0.0,Clear,None
2018-01-17 04:00:00,2675.0,14.7,0.0,0.0,Clear,None
2018-11-02 14:00:00,2569.0,14.7,0.0,0.0,Clear,None
2018-05-14 21:00:00,2361.0,61.1,0.0,0.0,Clear,None
2018-12-03 10:00:00,2962.0,12.1,0.0,0.0,Mist,None
2018-03-07 09:00:00,2604.0,25.4,6.96,0.0,Rain,None
2018-12-06 11:00:00,2501.0,22.8,4.4,0.0,Rain,None
2018-07-07 17:00:00,3125.0,61.5,0.0,0.0,Clear,None
2018-01-30 16:00:00,2720.0,20.8,0.0,0.0,Clouds,None
2018-07-28 05:00:00,2731.0,48.5,0.0,0.0,Clouds,None
2018-01-22 06:00:00,3016.0,15.3,0.0,0.0,Clear,None
2018-02-14 05:00:00,2480.0,24.0,0.0,0.0,Clouds,None
2018-05-14 15:00:00,2584.0,54.2,0.0,0.0,Clouds,None
2018-08-22 03:00:00,2415.0,40.5,0.75,0.0,Rain,None
2018-10-15 20:00:00,2660.0,24.7,3.76,0.0,Rain,None
2018-06-26 23:00:00,2714.0,54.6,0.0,0.0,Clear,None
2018-10-02 02:00:00,2766.0,24.7,0.0,0.0,Clouds,None
2018-07-28 11:00:00,2309.0,64.9,0.44,0.0,Rain,None
2018-03-18 08:00:00,2672.0,42.5,0.0,0.0,Clear,None
2018-05-25 09:00:00,3144.0,50.6,0.0,0.0,Clear,None
2018-08-05 06:00:00,2877.0,55.1,0.0,0.0,Haze,None
2018-04-22 19:00:00,2611.0,56.7,0.0,0.0,Clouds,None
2018-11-07 08:00:00,3412.0,21.9,0.0,0.0,Clouds,None
2018-05-17 08:00:00,2924.0,58.9,0.0,0.0,Mist,None
2018-06-03 20:00:00,2629.0,60.2,2.82,0.0,Drizzle,None
2018-10-01 01:00:00,2726.0,,0.0,0.0,Clouds,None
2018-05-07 19:00:00,2346.0,59.0,0.0,0.0,Clouds,None
2018-10-20 09:00:00,3038.0,23.9,1.54,0.0,Rain,None
2018-08-27 19:00:00,2854.0,40.3,0.0,0.0,Clear,None
2018-05-16 04:00:00,2112.0,56.6,0.0,0.0,Clear,None
2018-05-10 09:00:00,,53.9,0.0,0.0,Clear,None
2018-03-06 07:00:00,2710.0,36.1,3.98,0.0,Rain,None
2018-06-13 04:00:00,2621.0,73.1,0.0,0.0,Clear,None
2018-10-18 19:00:00,2819.0,16.1,0.0,0.0,Clouds,None
2018-06-16 07:00:00,2373.0,66.4,9.21,0.0,Rain,None
2018-02-03 02:00:00,2298.0,24.0,0.0,0.0,Clouds,None
2018-05-14 18:00:00,3000.0,63.0,0.0,0.0,Clear,None
2018-08-03 21:00:00,2605.0,51.3,0.0,0.0,Clouds,None
2018-04-25 18:00:00,2983.0,38.1,0.0,0.0,Clear,None
2018-06-09 01:00:00,1924.0,61.3,1.85,0.0,Rain,None
2018-01-11 11:00:00,2663.0,3.6,0.0,0.0,Clear,None
2018-09-25 13:00:00,2346.0,34.3,5.52,0.0,Rain,None
2018-07-08 13:00:00,2689.0,69.9,0.0,0.0,Clouds,None
2018-09-08 06:00:00,3196.0,42.5,0.0,0.0,Clear,None
2018-09-08 20:00:00,2573.0,28.8,0.0,0.0,Clouds,None
2018-08-24 14:00:00,2499.0,51.2,0.0,0.0,Clear,None
2018-02-03 02:00:00,2298.0,24.0,0.0,0.0,Clouds,None
2018-06-11 17:00:00,3084.0,64.4,0.0,0.0,Haze,None
2018-02-21 09:00:00,3038.0,20.9,0.0,0.0,Clouds,None
2018-03-20 16:00:00,2585.0,36.3,0.0,0.49,Snow,None
2018-04-15 02:00:00,2468.0,61.0,0.0,0.0,,None
2018-10-29 03:00:00,2514.0,13.0,0.0,0.0,Clouds,None
2018-09-09 17:00:00,3076.0,50.3,0.0,0.0,Clear,None
2018-10-16 22:00:00,3010.0,28.1,0.0,0.0,Clear,None
2018-12-15 11:00:00,2391.0,7.3,0.0,0.0,Clear,None
2018-06-22 23:00:00,2816.0,58.6,0.0,0.0,Clouds,None
2018-07-25 22:00:00,2382.0,65.6,0.0,0.0,Haze,None
2018-03-29 10:00:00,2691.0,41.8,3.44,0.0,Drizzle,None
2018-07-05 21:00:00,2532.0,64.1,0.0,0.0,Mist,None
2018-06-26 13:00:00,2098.0,66.8,2.08,0.0,Thunderstorm,None
2018-03-07 08:00:00,3022.0,,0.0,0.0,Clear,None
2018-10-25 03:00:00,2799.0,26.0,0.0,0.0,Clouds,None
2018-08-26 22:00:00,2847.0,49.2,0.0,0.0,Clear,None
2018-06-20 22:00:00,2624.0,56.2,0.0,0.0,Clouds,None
2018-07-25 16:00:00,2980.0,48.8,0.0,1.1,Snow,None
2018-12-14 20:00:00,2721.0,7.0,0.0,0.0,Clear,None
2018-09-22 01:00:00,2268.0,35.0,0.84,0.0,Rain,None
2018-11-10 21:00:00,2781.0,16.4,0.0,0.0,Clouds,None
2018-01-26 11:00:00,2384.0,11.9,0.57,0.0,Rain,None
2018-11-30 22:00:00,2555.0,10.1,0.2,0.0,Rain,None
2018-05-17 10:00:00,3212.0,46.6,0.0,0.0,Clouds,None
2018-03-15 18:00:00,2828.0,34.4,0.0,0.0,Clouds,None
2018-05-24 22:00:00,2290.0,55.6,2.67,0.0,Rain,None
2018-11-18 12:00:00,2439.0,6.7,3.02,0.0,Rain,None
2018-10-30 15:00:00,2977.0,10.2,0.0,0.0,Clouds,None
2018-09-04 02:00:00,2657.0,42.6,0.0,0.0,Clouds,None
2018-10-13 09:00:00,2674.0,18.1,6.08,0.0,Rain,None
2018-06-27 06:00:00,2950.0,63.3,0.0,0.0,Clouds,None
2018-10-11 03:00:00,2870.0,35.3,0.0,0.0,Clouds,None
2018-11-02 03:00:00,2571.0,14.3,0.0,0.0,Clear,None
2018-03-29 06:00:00,2320.0,37.6,0.0,0.0,Clouds,None
2018-01-21 23:00:00,2137.0,8.1,0.0,0.0,Clouds,None
2018-05-23 14:00:00,2425.0,57.5,0.0,0.0,Clouds,None
2018-01-12 10:00:00,2734.0,18.0,0.0,0.0,Clear,None
2018-12-07 05:00:00,2495.0,17.6,0.0,0.0,Mist,None
2018-07-16 14:00:00,2350.0,54.4,0.0,0.0,Clouds,None
2018-05-28 07:00:00,2342.0,65.2,0.0,1.23,Snow,Memorial Day
2018-12-10 10:00:00,3128.0,1.6,0.0,0.0,Clouds,None
2018-04-07 06:00:00,2477.0,45.1,0.0,0.0,Clear,None
2018-10-06 11:00:00,2727.0,36.0,0.0,0.0,Clouds,None
2018-05-06 17:00:00,2695.0,58.7,0.0,0.0,Clouds,None
2018-10-16 03:00:00,2401.0,16.6,4.75,0.0,Rain,None
2018-07-12 09:00:00,3533.0,52.7,0.0,0.0,Clouds,None
2018-06-22 01:00:00,2542.0,73.3,0.0,0.0,Clear,None
2018-01-29 11:00:00,2020.0,11.4,7.2,0.0,Rain,None
2018-10-01 08:00:00,3413.0,26.2,0.0,0.0,Clouds,None
2018-02-11 13:00:00,2010.0,19.1,0.0,0.0,Clouds,None
2018-07-06 10:00:00,2598.0,52.5,0.0,0.0,Mist,None
2018-03-11 16:00:00,2608.0,21.6,2.03,0.0,Rain,None
2018-02-19 00:00:00,2274.0,24.1,0.0,0.0,Clear,None
2018-02-26 02:00:00,2100.0,27.6,0.12,0.0,Drizzle,None
2018-07-13 01:00:00,2449.0,69.3,0.0,0.0,Clouds,None
2018-02-01 00:00:00,2441.0,12.7,0.0,0.0,Clouds,None
2018-11-16 04:00:00,2712.0,12.0,0.0,0.0,Clouds,None
2018-10-31 22:00:00,2539.0,10.9,0.0,0.0,Clouds,None
2018-11-25 04:00:00,2354.0,15.2,0.0,0.0,Clear,None
2018-10-29 05:00:00,3107.0,16.2,0.0,0.0,Clear,None
2018-04-03 02:00:00,1817.0,38.2,0.0,0.0,Clouds,None
2018-07-11 17:00:00,3472.0,65.4,0.0,0.0,Clear,None
2018-10-22 10:00:00,3034.0,28.6,0.0,0.0,Clear,None
2018-09-06 06:00:00,3240.0,32.5,0.0,0.0,Clear,None
2018-06-11 06:00:00,3081.0,60.8,0.0,0.0,Clear,None
2018-11-10 20:00:00,2966.0,10.6,0.0,0.0,Clouds,None
2018-01-29 21:00:00,2268.0,10.6,0.0,0.0,Clear,None
2018-12-21 23:00:00,2300.0,5.9,0.0,2.93,Snow,None
2018-10-15 01:00:00,2873.0,30.5,0.0,0.0,Clear,None
2018-08-29 18:00:00,2819.0,40.6,2.05,0.0,Thunderstorm,None
2018-02-10 22:00:00,2180.0,22.7,0.0,0.0,Clouds,None
2018-08-29 10:00:00,3103.0,36.7,0.0,0.0,Haze,None
2018-01-04 07:00:00,2812.0,14.2,0.0,0.0,Clouds,None
2018-04-27 11:00:00,2659.0,56.4,0.0,0.0,Clouds,None
2018-11-24 19:00:00,2507.0,4.2,0.0,0.0,Clear,None
2018-07-17 19:00:00,2836.0,66.0,0.0,0.0,Clear,None
2018-07-03 01:00:00,2471.0,44.3,0.0,0.0,Clear,None
2018-04-01 23:00:00,2059.0,42.8,0.0,0.0,Clouds,None
2018-09-27 20:00:00,2643.0,36.5,0.0,0.0,Fog,None
2018-02-06 21:00:00,2269.0,21.0,0.0,0.0,Clear,None
2018-10-02 19:00:00,3533.0,29.6,0.0,0.0,Clear,None
2018-07-30 09:00:00,2967.0,60.0,0.0,0.0,Clouds,None
2018-06-24 08:00:00,2857.0,61.1,5.81,0.0,Drizzle,None
2018-01-19 13:00:00,2124.0,7.5,0.0,0.0,Clouds,None
2018-05-24 16:00:00,2988.0,58.1,0.0,0.0,Haze,None
2018-05-10 11:00:00,2594.0,60.8,0.0,0.0,Clear,None
2018-12-10 13:00:00,2214.0,9.2,0.0,0.0,Clouds,None
2018-07-03 12:00:00,2751.0,61.2,0.0,0.0,Clear,None
2018-05-11 08:00:00,2670.0,52.0,0.0,2.92,Snow,None
2018-04-03 17:00:00,2637.0,46.1,0.0,0.0,Clouds,None
2018-08-08 18:00:00,3140.0,45.2,0.0,0.0,Clear,None
2018-10-11 18:00:00,2931.0,28.3,0.0,0.0,Clouds,None
2018-10-09 07:00:00,3445.0,24.5,0.0,0.0,Clouds,None
2018-12-25 05:00:00,2729.0,4.7,11.7,0.0,Rain,Christmas Day
2018-01-03 20:00:00,2582.0,10.1,0.0,0.0,Clear,None
2018-03-04 00:00:00,2146.0,25.6,0.0,0.0,Mist,None
2018-01-03 00:00:00,2626.0,10.8,0.0,0.0,Clear,None
2018-02-13 21:00:00,2381.0,27.8,0.0,0.0,Clouds,None
2018-11-19 12:00:00,2828.0,6.9,0.0,0.0,Clouds,None
2018-05-08 23:00:00,2532.0,52.3,0.0,0.0,Clouds,None
2018-11-06 06:00:00,2691.0,18.1,0.0,0.0,Clouds,None
2018-11-29 08:00:00,3070.0,3.3,0.0,0.15,Snow,None
2018-05-21 15:00:00,2776.0,62.8,4.53,0.0,Rain,None
2018-12-03 11:00:00,2815.0,8.8,0.0,0.0,Clouds,None
2018-09-13 06:00:00,3027.0,43.1,0.0,0.0,Clouds,None
2018-07-07 18:00:00,2588.0,64.3,0.0,0.74,Snow,None
2018-12-05 15:00:00,2854.0,9.8,0.0,0.0,Haze,None
2018-11-11 04:00:00,2770.0,19.1,0.0,0.0,Mist,None
2018-01-17 09:00:00,2709.0,16.2,0.0,0.0,Clear,None
2018-06-23 09:00:00,2574.0,56.9,0.0,0.0,Clouds,None
2018-01-10 14:00:00,2870.0,10.7,0.0,0.0,Clouds,None
2018-02-25 00:00:00,2075.0,33.7,0.0,0.0,Clouds,None
2018-01-02 17:00:00,2913.0,0.7,10.19,0.0,Rain,None
2018-06-24 16:00:00,3093.0,54.7,0.0,0.0,Clear,None
2018-12-26 08:00:00,3052.0,12.8,0.0,0.0,Clear,None
2018-11-23 14:00:00,2665.0,15.4,0.0,0.0,Clouds,None
2018-11-27 06:00:00,2650.0,13.4,0.0,0.0,Clouds,None
2018-08-19 17:00:00,3189.0,39.7,0.0,0.0,Mist,None
