year,gender,name,occurrences
1942,F,Jennifer,32690.0
1942,F,Ashley,2158.0
1942,F,Jessica,1438.0
1942,F,Emily,61369.0
1942,F,Emma,2164.0
1943,M,James,38489.0
1943,M,Robert,49619.0
1943,M,John,42739.0
1943,M,Michael,16477.0
1943,M,David,76805.0
1943,M,William,83331.0
1943,M,Richard,71544.0
1943,M,Joseph,49010.0
1943,M,Thomas,51104.0
1943,M,Charles,44223.0
1943,M,Jacob,403.0
1943,M,Christopher,65432.0
1943,M,Joshua,96356.0
1943,Male,Jason,30475.0
1943,Male,Daniel,68381.0
1943,F,Mary,33188.0
1943,F,Linda,11665.0
1943,F,Susan,38101.0
1943,F,Barbara,69532.0
1943,F,Patricia,74598.0
1943,F,Deborah,30064.0
1943,F,Debra,
1943,Female,Betty,93307.0
1943,F,Dorothy,86734.0
1943,F,Lisa,88758.0
1943,F,Jennifer,32027.0
1943,F,Ashley,633.0
1943,F,Jessica,601.0
1943,F,Emily,46929.0
1943,F,Emma,1165.0
1944,M,James,14701.0
1944,M,Robert,15396.0
1944,M,John,25655.0
1944,M,Michael,35618.0
1944,M,David,46753.0
1944,M,William,76471.0
1944,M,Richard,33022.0
1944,M,Joseph,62227.0
1944,M,Thomas,59512.0
1944,M,Charles,87705.0
1944,M,Jacob,1088.0
1944,M,Christopher,75056.0
1944,M,Joshua,31473.0
1944,M,Jason,50819.0
1944,M,Daniel,79301.0
1944,F,Mary,37819.0
1944,F,Linda,31571.0
1944,F,Susan,97692.0
1944,F,Barbara,91795.0
1944,F,Patricia,75240.0
1944,F,Deborah,61459.0
1944,F,Debra,86987.0
1944,F,Betty,88320.0
1944,F,Dorothy,92327.0
1944,F,Lisa,53371.0
1944,F,Jennifer,38935.0
1944,F,Ashley,2027.0
1944,F,JESSICA,576.0
1944,F,Emily,41631.0
1944,F,Emma,2061.0
1945,M,James,17421.0
1945,M,Robert,41708.0
1945,M,John,31447.0
1945,M,Michael,35185.0
1945,M,David,46519.0
1945,M,William,74019.0
1945,M,Richard,28543.0
1945,M,Joseph,95594.0
1945,M,Thomas,97916.0
1945,M,Charles,40951.0
1945,M,Jacob,1098.0
1945,M,Christopher,79793.0
1945,M,Joshua,89746.0
1945,M,Jason,100644.0
1945,M,Daniel,76864.0
1945,F,Mary,15642.0
1945,F,Linda,23615.0
1945,F,Susan,100679.0
1945,F,Barbara,95530.0
1945,F,Patricia,33638.0
1945,F,Deborah,47932.0
1945,F,Debra,57656.0
1945,F,Betty,50425.0
1945,F,Dorothy,35565.0
1945,F,Lisa,84439.0
1945,F,Jennifer,35331.0
1945,F,Ashley,1735.0
1945,F,Jessica,837.0
1945,F,Emily,63611.0
1945,Female,Emma,1333.0
1946,M,James,21227.0
1946,M,Robert,26453.0
1946,M,John,29219.0
1946,M,Michael,29810.0
1946,M,David,68191.0
1946,M,William,80632.0
1946,Male,Richard,79416.0
1946,M,Joseph,85069.0
1946,M,THOMAS,53948.0
1946,M,Charles,58479.0
1946,M,Jacob,983.0
1946,M,Christopher,64917.0
1946,M,Joshua,101868.0
1946,M,Jason,84289.0
1946,M,Daniel,39780.0
1946,F,Mary,12542.0
1946,Female,Linda,39343.0
1946,F,Susan,93053.0
1946,F,Barbara,52627.0
1946,F,Patricia,73227.0
1946,F,Deborah,89793.0
1946,F,Debra,102501.0
1946,F,Betty,47136.0
1946,F,Dorothy,63739.0
1946,F,Lisa,49251.0
1946,F,Jennifer,37048.0
1946,F,Ashley,1722.0
1946,F,Jessica,1450.0
1946,F,Emily,100198.0
1946,F,Emma,1816.0
1947,M,James,17606.0
1947,M,Robert,24306.0
1947,M,John,38435.0
1947,M,Michael,49167.0
1947,M,David,71235.0
1947,M,William,
1947,M,Richard,46873.0
1947,M,Joseph,88344.0
1947,Male,Thomas,61141.0
1947,M,Charles,39255.0
1947,M,Jacob,1913.0
1947,M,Christopher,83156.0
1947,M,Joshua,51683.0
1947,M,Jason,102890.0
1947,M,Daniel,45016.0
1947,F,Mary,35503.0
1947,F,Linda,32472.0
1947,F,Susan,106697.0
1947,F,Barbara,102204.0
1947,F,Patricia,63392.0
1947,F,DEBORAH,69770.0
1947,F,Debra,81364.0
1947,F,Betty,53167.0
1947,F,Dorothy,85660.0
1947,F,Lisa,35888.0
1947,F,Jennifer,31121.0
1947,F,Ashley,908.0
1947,F,Jessica,1265.0
1947,F,Emily,109395.0
1947,F,Emma,1047.0
1948,M,JAMES,24332.0
1948,M,Robert,32433.0
1948,M,John,16807.0
1948,M,Michael,38645.0
1948,M,David,108027.0
1948,M,William,32915.0
1948,M,Richard,59696.0
1948,M,Joseph,85106.0
1948,M,Thomas,108314.0
1948,M,Charles,49399.0
1948,M,Jacob,2199.0
1948,M,Christopher,30689.0
1948,M,Joshua,38429.0
1948,M,Jason,54640.0
1948,M,Daniel,51102.0
1948,F,Mary,13265.0
1948,F,Linda,21489.0
1948,F,Susan,111435.0
1948,F,Barbara,108392.0
1948,F,Patricia,84102.0
1948,F,Deborah,49472.0
1948,F,Debra,74755.0
1948,F,Betty,90389.0
1948,F,Dorothy,92405.0
1948,F,Lisa,30152.0
1948,F,Jennifer,34202.0
1948,F,Ashley,1673.0
1948,F,Jessica,2416.0
1948,F,Emily,84283.0
1948,F,Emma,2140.0
1949,M,James,10865.0
1949,M,Robert,31058.0
1949,M,JOHN,11884.0
1949,Male,Michael,37238.0
1949,M,David,48996.0
1949,M,William,41027.0
1949,M,Richard,67761.0
1949,M,Joseph,102007.0
1949,M,Thomas,94563.0
1949,M,Charles,58223.0
1949,M,Jacob,1812.0
1949,M,Christopher,86561.0
1949,M,Joshua,111933.0
1949,M,Jason,72715.0
1949,M,Daniel,89302.0
1949,F,Mary,21610.0
1949,F,Linda,28187.0
1949,F,Susan,60288.0
1949,F,Barbara,106014.0
1949,F,Patricia,107180.0
1949,F,Deborah,81222.0
1949,F,Debra,55305.0
1949,F,Betty,87041.0
1949,F,Dorothy,91076.0
1949,F,Lisa,87668.0
1949,F,Jennifer,58939.0
1949,F,Ashley,2160.0
1949,F,Jessica,1892.0
1949,F,Emily,73269.0
1949,F,Emma,2323.0
1950,M,James,29427.0
1950,M,Robert,19631.0
1950,M,John,10358.0
1950,M,Michael,47191.0
1950,M,David,33239.0
1950,M,William,64293.0
1950,M,Richard,67806.0
1950,M,Joseph,71843.0
1950,M,Thomas,54139.0
1950,M,Charles,68170.0
1950,M,Jacob,2083.0
1950,M,Christopher,
1950,M,Joshua,74894.0
1950,M,Jason,30001.0
1950,M,Daniel,101429.0
1950,F,Mary,19210.0
1950,F,Linda,21339.0
1950,F,Susan,66148.0
1950,F,Barbara,75434.0
1950,F,Patricia,110130.0
1950,F,Deborah,34549.0
1950,F,Debra,46428.0
1950,F,Betty,39698.0
1950,F,Dorothy,41087.0
1950,F,Lisa,69634.0
1950,F,Jennifer,34265.0
1950,F,Ashley,2284.0
1950,F,Jessica,2288.0
1950,F,Emily,94942.0
1950,F,Emma,1611.0
1951,M,James,14526.0
1951,M,Robert,12862.0
1951,M,John,21533.0
1951,M,Michael,55166.0
1951,M,David,74294.0
1951,M,William,71561.0
1951,M,Richard,31010.0
1951,M,Joseph,65963.0
1951,M,Thomas,110487.0
1951,Male,Charles,63333.0
1951,M,Jacob,1477.0
1951,Male,Christopher,46905.0
1951,M,Joshua,99620.0
1951,M,Jason,
1951,M,Daniel,55900.0
1951,F,Mary,10626.0
1951,F,Linda,62906.0
1951,F,Susan,69219.0
1951,F,Barbara,38798.0
1951,F,Patricia,92628.0
1951,F,Deborah,95213.0
1951,F,Debra,88690.0
1951,F,Betty,107014.0
1951,F,Dorothy,73514.0
1951,F,Lisa,87858.0
1951,F,JENNIFER,58358.0
1951,F,Ashley,1855.0
1951,F,Jessica,2152.0
1951,F,Emily,94511.0
1951,F,Emma,2524.0
1952,M,James,7233.0
1952,M,Robert,9025.0
1952,M,John,25531.0
1952,M,Michael,51500.0
1952,M,David,109648.0
1952,M,William,85951.0
1952,M,Richard,104278.0
1952,M,Joseph,72378.0
1952,M,Thomas,80031.0
1952,M,Charles,107036.0
1952,M,Jacob,
1952,M,Christopher,100399.0
1952,M,Joshua,47803.0
1952,M,Jason,54710.0
1952,M,Daniel,109436.0
1952,F,Mary,22382.0
1952,F,Linda,70411.0
1952,F,Susan,57193.0
1952,F,Barbara,58515.0
1952,F,Patricia,96791.0
1952,F,Deborah,72437.0
1952,F,Debra,99627.0
1952,F,Betty,71693.0
1952,F,Dorothy,114424.0
1952,F,Lisa,70638.0
1952,F,Jennifer,55766.0
1952,F,Ashley,3048.0
1952,F,Jessica,2602.0
1952,F,Emily,78160.0
1952,F,Emma,3121.0
1953,M,James,8252.0
1953,M,Robert,19408.0
1953,M,John,18569.0
1953,M,Michael,38792.0
1953,M,David,31034.0
1953,M,William,93194.0
1953,M,Richard,76401.0
1953,M,Joseph,83723.0
1953,M,Thomas,48376.0
1953,M,Charles,40448.0
1953,M,Jacob,1933.0
1953,M,Christopher,75161.0
1953,M,Joshua,76985.0
1953,M,Jason,96769.0
1953,M,DANIEL,39063.0
1953,F,Mary,14871.0
1953,F,LINDA,40600.0
1953,F,Susan,69377.0
1953,F,Barbara,61147.0
1953,F,Patricia,114080.0
1953,F,Deborah,45468.0
1953,F,Debra,66126.0
1953,F,Betty,52959.0
1953,F,Dorothy,62558.0
1953,F,Lisa,89811.0
1953,F,Jennifer,24319.0
1953,F,Ashley,1738.0
1953,F,Jessica,2722.0
1953,F,Emily,109041.0
1953,F,Emma,1953.0
1954,M,James,19577.0
1954,M,Robert,18755.0
1954,M,John,9926.0
1954,M,Michael,68655.0
1954,M,David,108778.0
1954,M,William,95700.0
1954,M,Richard,67499.0
1954,M,Joseph,95187.0
1954,M,Thomas,78440.0
1954,M,Charles,67993.0
1954,M,Jacob,2966.0
1954,M,Christopher,107095.0
1954,M,Joshua,47795.0
1954,M,Jason,64682.0
1954,M,Daniel,116731.0
1954,F,Mary,12261.0
1954,F,Linda,77779.0
1954,F,Susan,89226.0
1954,F,Barbara,78855.0
1954,F,Patricia,64534.0
1954,F,Deborah,67328.0
1954,F,Debra,112134.0
1954,F,Betty,42393.0
1954,F,Dorothy,66074.0
1954,F,Lisa,97733.0
1954,F,Jennifer,60684.0
1954,F,Ashley,2757.0
1954,F,Jessica,2469.0
1954,F,Emily,98071.0
1954,F,Emma,2413.0
1955,M,James,12544.0
1955,M,Robert,8822.0
1955,M,John,17133.0
1955,M,Michael,31537.0
1955,M,David,84997.0
1955,M,William,89369.0
1955,M,Richard,45162.0
1955,M,Joseph,57299.0
1955,M,Thomas,79261.0
1955,M,Charles,43931.0
1955,M,JACOB,2678.0
1955,M,Christopher,
1955,M,Joshua,115587.0
1955,M,Jason,44115.0
1955,M,Daniel,78066.0
1955,F,Mary,7153.0
1955,F,LINDA,25281.0
1955,F,Susan,83143.0
1955,F,Barbara,58041.0
1955,F,Patricia,65683.0
1955,F,Deborah,116998.0
1955,F,Debra,56927.0
1955,F,BETTY,111736.0
1955,F,Dorothy,37412.0
1955,F,Lisa,50182.0
1955,F,Jennifer,
1955,F,Ashley,3137.0
1955,F,Jessica,2149.0
1955,F,EMILY,71319.0
1955,F,Emma,3280.0
1956,M,James,6164.0
1956,M,Robert,
1956,M,John,15751.0
1956,M,Michael,22955.0
1956,M,David,36428.0
1956,M,WILLIAM,76512.0
1956,M,Richard,114543.0
1956,M,Joseph,49594.0
1956,M,Thomas,54840.0
1956,M,Charles,70912.0
1956,M,Jacob,2480.0
1956,M,Christopher,53408.0
1956,M,Joshua,84154.0
1956,M,JASON,36753.0
1956,M,Daniel,57850.0
1956,Female,Mary,15229.0
1956,F,Linda,71998.0
1956,F,Susan,50786.0
1956,F,Barbara,100761.0
1956,F,Patricia,
1956,F,Deborah,95858.0
1956,F,Debra,
1956,F,Betty,103199.0
1956,F,Dorothy,46544.0
1956,F,Lisa,78792.0
1956,F,Jennifer,53167.0
1956,F,Ashley,3490.0
1956,F,Jessica,2864.0
1956,F,EMILY,85150.0
1956,F,Emma,3272.0
1957,M,James,9772.0
1957,M,Robert,4904.0
1957,M,John,10245.0
1957,M,Michael,46359.0
1957,M,David,48331.0
1957,M,William,48726.0
1957,Male,Richard,107131.0
1957,M,Joseph,92592.0
1957,M,Thomas,104130.0
1957,M,Charles,78050.0
1957,M,Jacob,2122.0
1957,M,Christopher,73132.0
1957,M,Joshua,95335.0
1957,M,Jason,50913.0
1957,M,Daniel,84209.0
1957,F,Mary,9001.0
1957,F,Linda,48085.0
1957,F,Susan,106841.0
1957,F,Barbara,53612.0
1957,F,Patricia,113563.0
1957,F,Deborah,89556.0
1957,F,Debra,46889.0
1957,F,Betty,65325.0
1957,F,DOROTHY,96982.0
1957,F,Lisa,86779.0
1957,F,Jennifer,76913.0
1957,F,Ashley,3655.0
1957,Female,JESSICA,4926.0
1957,F,Emily,100375.0
1957,F,Emma,2940.0
1958,M,James,6883.0
1958,M,Robert,12384.0
1958,M,John,12538.0
1958,M,Michael,41797.0
1958,M,David,62492.0
1958,M,William,94951.0
1958,M,Richard,93563.0
1958,M,Joseph,73148.0
1958,M,Thomas,62593.0
1958,M,Charles,36647.0
1958,M,Jacob,1727.0
1958,M,Christopher,58796.0
1958,M,Joshua,115933.0
1958,M,JASON,73290.0
1958,M,Daniel,53330.0
1958,F,Mary,13390.0
1958,Female,Linda,81125.0
1958,F,Susan,40042.0
1958,F,Barbara,54934.0
1958,F,Patricia,97760.0
1958,F,Deborah,68041.0
1958,F,Debra,112362.0
1958,F,Betty,100853.0
1958,F,Dorothy,63969.0
1958,F,Lisa,87597.0
1958,F,Jennifer,39502.0
1958,F,Ashley,4432.0
1958,F,Jessica,2537.0
1958,F,Emily,102822.0
1958,F,Emma,2116.0
1959,M,James,4570.0
1959,M,Robert,10443.0
1959,M,John,8714.0
1959,M,Michael,62699.0
1959,M,David,53105.0
1959,M,WILLIAM,47494.0
1959,M,Richard,107920.0
1959,M,Joseph,76204.0
1959,M,Thomas,33730.0
1959,M,Charles,98009.0
1959,M,Jacob,
1959,M,Christopher,40521.0
1959,M,Joshua,79389.0
1959,M,JASON,93119.0
1959,M,Daniel,102248.0
1959,F,Mary,5021.0
1959,F,Linda,64603.0
1959,F,Susan,79588.0
1959,F,Barbara,103805.0
1959,F,Patricia,49199.0
1959,F,Deborah,82105.0
1959,F,Debra,82203.0
1959,F,Betty,74279.0
1959,F,Dorothy,36930.0
1959,F,Lisa,80281.0
1959,F,Jennifer,86904.0
1959,F,Ashley,3957.0
1959,F,Jessica,3588.0
1959,F,Emily,55089.0
1959,F,Emma,4064.0
1960,M,James,7101.0
1960,M,Robert,10005.0
1960,M,John,9044.0
1960,M,Michael,29322.0
1960,M,David,109820.0
1960,M,William,75349.0
1960,M,Richard,32726.0
1960,M,Joseph,107180.0
1960,M,Thomas,84740.0
1960,M,Charles,112066.0
1960,M,Jacob,6375.0
1960,M,Christopher,42137.0
1960,M,Joshua,112223.0
1960,M,Jason,49285.0
1960,M,Daniel,44592.0
1960,F,Mary,9621.0
1960,F,Linda,
1960,F,Susan,103411.0
1960,F,Barbara,96743.0
1960,F,Patricia,106075.0
1960,F,Deborah,35328.0
1960,F,DEBRA,98288.0
1960,F,Betty,63198.0
1960,F,Dorothy,104321.0
1960,F,Lisa,94704.0
1960,F,Jennifer,82271.0
1960,F,Ashley,3773.0
1960,F,Jessica,3530.0
1960,F,Emily,49363.0
1960,F,Emma,2809.0
1961,M,James,3421.0
1961,M,Robert,8623.0
1961,M,John,5208.0
1961,M,Michael,77734.0
1961,M,David,97782.0
1961,M,William,30987.0
1961,M,Richard,53986.0
1961,M,Joseph,49388.0
1961,M,Thomas,84095.0
1961,M,Charles,39273.0
1961,M,Jacob,5597.0
1961,M,Christopher,59186.0
1961,M,Joshua,63766.0
1961,M,Jason,69420.0
1961,M,Daniel,36806.0
1961,F,Mary,9911.0
1961,F,Linda,35472.0
1961,F,Susan,76954.0
1961,F,Barbara,89688.0
1961,F,PATRICIA,106306.0
1961,F,Deborah,35018.0
1961,F,Debra,72662.0
1961,F,Betty,78752.0
1961,F,Dorothy,65387.0
1961,F,Lisa,36453.0
1961,F,Jennifer,67863.0
1961,F,Ashley,4125.0
1961,F,Jessica,2888.0
1961,F,Emily,89081.0
1961,F,Emma,4866.0
1962,M,James,7714.0
1962,M,Robert,4719.0
1962,M,John,3421.0
1962,M,Michael,45639.0
1962,M,David,95385.0
1962,M,William,56046.0
1962,M,Richard,95364.0
1962,M,Joseph,36763.0
1962,M,Thomas,51205.0
1962,M,Charles,105746.0
1962,M,Jacob,5720.0
1962,M,Christopher,66120.0
1962,M,Joshua,83050.0
1962,M,Jason,57417.0
1962,M,Daniel,99452.0
1962,F,Mary,5394.0
1962,F,Linda,93786.0
1962,F,Susan,88498.0
1962,F,Barbara,88790.0
1962,F,Patricia,95009.0
1962,F,Deborah,106959.0
1962,F,Debra,36468.0
1962,F,Betty,63954.0
1962,F,Dorothy,81024.0
1962,F,Lisa,103877.0
1962,F,Jennifer,73417.0
1962,F,Ashley,7969.0
1962,F,Jessica,4716.0
1962,F,EMILY,59089.0
1962,F,Emma,8575.0
1963,M,James,6605.0
1963,M,Robert,8842.0
1963,M,John,4504.0
1963,M,Michael,112709.0
1963,M,David,45503.0
1963,M,William,54590.0
1963,M,Richard,84745.0
1963,M,Joseph,80374.0
1963,M,Thomas,66566.0
1963,Male,Charles,104086.0
1963,M,Jacob,7348.0
1963,Male,Christopher,85363.0
1963,M,Joshua,95683.0
1963,Male,Jason,101102.0
1963,M,Daniel,56555.0
1963,F,Mary,5032.0
1963,F,Linda,47763.0
1963,F,Susan,53649.0
1963,F,Barbara,65421.0
1963,F,Patricia,110322.0
1963,Female,Deborah,89979.0
1963,F,Debra,37855.0
1963,F,Betty,59443.0
1963,F,Dorothy,38782.0
1963,F,Lisa,86099.0
1963,F,Jennifer,53973.0
1963,F,Ashley,6606.0
1963,F,Jessica,5043.0
1963,F,Emily,104845.0
1963,F,Emma,6303.0
1964,M,JAMES,2840.0
1964,M,Robert,4259.0
1964,M,John,3254.0
1964,M,Michael,100215.0
1964,M,David,41019.0
1964,M,William,42484.0
1964,M,Richard,84891.0
1964,M,Joseph,60173.0
1964,Male,Thomas,82101.0
1964,M,Charles,67164.0
1964,M,Jacob,4601.0
1964,M,Christopher,63855.0
1964,M,Joshua,81673.0
1964,M,Jason,
1964,M,Daniel,62231.0
1964,F,Mary,4015.0
1964,F,Linda,93403.0
1964,F,Susan,31934.0
1964,Female,Barbara,40288.0
1964,F,Patricia,52433.0
1964,F,Deborah,29200.0
1964,F,Debra,44349.0
1964,F,Betty,87092.0
1964,F,Dorothy,73614.0
1964,F,Lisa,101414.0
1964,Female,Jennifer,108420.0
1964,F,Ashley,7074.0
1964,F,Jessica,6330.0
1964,F,Emily,67027.0
1964,F,Emma,5846.0
1965,M,James,3213.0
1965,Male,Robert,5129.0
1965,M,John,3013.0
1965,M,Michael,82472.0
1965,M,David,26619.0
1965,M,William,38928.0
1965,M,Richard,61727.0
1965,Male,JOSEPH,77217.0
1965,M,Thomas,59720.0
1965,M,CHARLES,62848.0
1965,M,Jacob,5470.0
1965,M,Christopher,62167.0
1965,M,Joshua,35572.0
1965,M,Jason,64640.0
1965,M,Daniel,83014.0
1965,F,Mary,5982.0
1965,F,Linda,
1965,Female,Susan,94208.0
1965,F,Barbara,48071.0
1965,F,Patricia,56363.0
1965,F,Deborah,102043.0
1965,Female,Debra,81549.0
1965,F,Betty,72797.0
1965,F,Dorothy,
1965,F,Lisa,73319.0
1965,F,Jennifer,96582.0
1965,F,Ashley,7725.0
1965,F,Jessica,5877.0
1965,F,Emily,57015.0
1965,F,Emma,4886.0
1966,M,James,3157.0
1966,M,Robert,4545.0
1966,M,John,2461.0
1966,M,Michael,98454.0
1966,M,David,28316.0
1966,Male,William,75427.0
1966,M,Richard,85392.0
1966,M,Joseph,79352.0
1966,M,Thomas,89382.0
1966,M,Charles,88208.0
1966,M,Jacob,5333.0
1966,M,Christopher,93269.0
1966,M,Joshua,50738.0
1966,M,Jason,40325.0
1966,M,Daniel,39622.0
1966,F,Mary,5046.0
1966,F,Linda,66751.0
1966,F,Susan,28288.0
1966,F,Barbara,62882.0
1966,F,Patricia,92505.0
1966,F,Deborah,91353.0
1966,F,Debra,89351.0
1966,F,Betty,90739.0
1966,F,Dorothy,
1966,F,Lisa,33462.0
1966,F,Jennifer,72334.0
1966,F,Ashley,6139.0
1966,F,Jessica,6567.0
1966,F,EMILY,35652.0
1966,F,Emma,7896.0
1967,M,James,3991.0
1967,M,Robert,2657.0
1967,M,John,3310.0
1967,M,Michael,101206.0
1967,M,David,45224.0
1967,M,William,56583.0
1967,M,Richard,91842.0
1967,M,Joseph,65952.0
1967,M,Thomas,
1967,Male,Charles,93628.0
1967,M,Jacob,12396.0
1967,M,Christopher,95003.0
1967,M,Joshua,27977.0
1967,M,Jason,27147.0
1967,M,Daniel,88912.0
1967,F,Mary,4120.0
1967,F,Linda,117731.0
1967,F,Susan,59179.0
1967,F,Barbara,88647.0
1967,F,Patricia,76977.0
1967,F,Deborah,37660.0
1967,F,Debra,83025.0
1967,F,Betty,58289.0
1967,F,Dorothy,27738.0
1967,F,Lisa,62383.0
1967,F,Jennifer,52009.0
1967,F,Ashley,13851.0
1967,F,Jessica,10662.0
1967,F,Emily,55171.0
1967,F,Emma,6791.0
1968,M,James,3666.0
1968,M,Robert,2709.0
1968,M,John,2638.0
1968,M,Michael,97185.0
1968,M,David,62428.0
1968,M,William,42054.0
1968,M,Richard,38143.0
1968,M,Joseph,54066.0
1968,M,Thomas,28837.0
1968,M,Charles,80156.0
1968,M,Jacob,7583.0
1968,M,Christopher,29428.0
1968,M,Joshua,53251.0
1968,M,Jason,58852.0
1968,M,Daniel,44490.0
1968,F,Mary,3094.0
1968,F,Linda,98160.0
1968,F,Susan,38351.0
1968,F,Barbara,65786.0
1968,F,Patricia,62003.0
1968,Female,Deborah,66350.0
1968,F,Debra,25384.0
1968,F,Betty,75700.0
1968,F,Dorothy,50829.0
1968,F,Lisa,61795.0
1968,F,Jennifer,81636.0
1968,F,Ashley,13444.0
1968,F,Jessica,12042.0
1968,F,Emily,27138.0
1968,F,Emma,13190.0
1969,M,James,1442.0
1969,M,Robert,1658.0
1969,M,John,2622.0
1969,M,Michael,92819.0
1969,M,David,51585.0
1969,M,William,36842.0
1969,M,Richard,38409.0
1969,M,Joseph,82191.0
1969,M,Thomas,87320.0
1969,M,Charles,68205.0
1969,M,Jacob,13098.0
1969,M,Christopher,87621.0
1969,M,Joshua,72766.0
1969,M,Jason,88150.0
1969,M,Daniel,37380.0
1969,F,Mary,1876.0
1969,F,Linda,62948.0
1969,F,Susan,61388.0
1969,F,Barbara,48966.0
1969,F,Patricia,61820.0
1969,F,Deborah,31117.0
1969,F,Debra,57832.0
1969,F,Betty,79059.0
1969,F,Dorothy,59560.0
1969,F,Lisa,84355.0
1969,F,Jennifer,32098.0
1969,F,Ashley,10615.0
1969,F,Jessica,15740.0
1969,F,Emily,44511.0
1969,F,Emma,13098.0
1970,M,James,3781.0
1970,M,Robert,3388.0
1970,M,John,2552.0
1970,M,Michael,60719.0
1970,Male,David,25968.0
1970,Male,William,24840.0
1970,M,Richard,61877.0
1970,M,Joseph,33707.0
1970,M,Thomas,32754.0
1970,M,Charles,29569.0
1970,M,Jacob,8779.0
1970,M,Christopher,51573.0
1970,M,Joshua,69764.0
1970,M,Jason,56732.0
1970,M,Daniel,34276.0
1970,F,Mary,2720.0
1970,F,Linda,52897.0
1970,F,Susan,30641.0
1970,F,Barbara,46703.0
1970,F,Patricia,24663.0
1970,Female,Deborah,81931.0
1970,F,Debra,81059.0
1970,F,Betty,53663.0
1970,F,Dorothy,32267.0
1970,F,Lisa,34677.0
1970,F,Jennifer,41356.0
1970,F,Ashley,10446.0
1970,F,Jessica,13406.0
1970,F,Emily,51583.0
1970,F,Emma,12425.0
1971,M,James,1897.0
1971,M,Robert,2245.0
1971,M,John,2040.0
1971,M,Michael,44331.0
1971,M,David,
1971,M,William,75544.0
1971,M,Richard,55160.0
1971,M,Joseph,37130.0
1971,M,Thomas,63963.0
1971,M,CHARLES,64264.0
1971,M,Jacob,14283.0
1971,M,Christopher,30639.0
1971,M,Joshua,35511.0
1971,M,Jason,22151.0
1971,M,Daniel,65273.0
1971,F,Mary,
1971,F,Linda,90408.0
1971,F,Susan,34592.0
1971,Female,Barbara,67703.0
1971,F,Patricia,71223.0
1971,F,Deborah,78347.0
1971,F,Debra,51781.0
1971,F,Betty,50789.0
1971,F,Dorothy,44927.0
1971,F,Lisa,66588.0
1971,F,Jennifer,118079.0
1971,F,Ashley,21521.0
1971,F,Jessica,13949.0
1971,F,Emily,22180.0
1971,F,Emma,8557.0
1972,M,James,2419.0
1972,M,Robert,3080.0
1972,M,John,887.0
1972,M,Michael,103245.0
1972,Male,David,49436.0
1972,M,William,67944.0
1972,M,Richard,59981.0
1972,M,Joseph,39228.0
1972,M,THOMAS,29255.0
1972,M,Charles,52434.0
1972,Male,Jacob,8014.0
1972,M,Christopher,56097.0
1972,M,Joshua,70499.0
1972,M,Jason,49359.0
1972,M,Daniel,73059.0
1972,Female,Mary,2532.0
1972,F,Linda,99942.0
1972,F,Susan,76349.0
1972,F,Barbara,
1972,F,Patricia,55082.0
1972,F,Deborah,38345.0
1972,F,Debra,46587.0
1972,F,Betty,48790.0
1972,F,Dorothy,53175.0
1972,F,Lisa,29846.0
1972,F,Jennifer,101947.0
1972,Female,Ashley,9023.0
1972,F,Jessica,7699.0
1972,F,Emily,24269.0
1972,F,Emma,21881.0
1973,M,James,1638.0
1973,M,Robert,1247.0
1973,M,John,2183.0
1973,M,Michael,103185.0
1973,M,David,35452.0
1973,M,William,30216.0
1973,M,Richard,32339.0
1973,Male,Joseph,44634.0
1973,M,Thomas,67653.0
1973,M,Charles,
1973,M,Jacob,7466.0
1973,M,Christopher,67103.0
1973,M,Joshua,36418.0
1973,M,Jason,26070.0
1973,M,Daniel,63607.0
1973,F,Mary,1859.0
1973,F,Linda,56374.0
1973,F,Susan,27567.0
1973,F,Barbara,71303.0
1973,F,Patricia,38719.0
1973,F,Deborah,47828.0
1973,F,Debra,68920.0
1973,F,Betty,71006.0
1973,F,Dorothy,32183.0
1973,F,Lisa,68139.0
1973,F,Jennifer,67368.0
1973,F,Ashley,20715.0
1973,F,Jessica,20981.0
1973,F,Emily,59843.0
1973,F,Emma,8422.0
1974,M,James,2120.0
1974,M,Robert,2509.0
1974,Male,John,2050.0
1974,M,MICHAEL,90917.0
1974,M,David,68867.0
1974,M,William,43546.0
1974,M,Richard,22527.0
1974,M,Joseph,60632.0
1974,M,Thomas,
1974,M,Charles,29135.0
1974,M,Jacob,8575.0
1974,M,Christopher,19627.0
1974,M,Joshua,50072.0
1974,M,Jason,51749.0
1974,M,Daniel,38322.0
1974,F,Mary,2041.0
1974,F,Linda,85187.0
1974,F,Susan,19135.0
1974,F,Barbara,36278.0
1974,F,Patricia,20286.0
1974,F,Deborah,66449.0
1974,F,Debra,37650.0
1974,F,Betty,47151.0
1974,F,Dorothy,23837.0
1974,F,Lisa,28457.0
1974,F,Jennifer,75998.0
1974,F,Ashley,22412.0
1974,F,Jessica,20677.0
1974,F,Emily,41057.0
1974,F,Emma,13148.0
1975,M,James,1756.0
1975,M,Robert,1384.0
1975,M,John,1028.0
1975,M,Michael,98771.0
1975,M,David,43180.0
1975,M,William,60790.0
1975,M,Richard,26884.0
1975,M,Joseph,35896.0
1975,M,Thomas,47943.0
1975,M,Charles,18388.0
1975,M,Jacob,25598.0
1975,M,Christopher,65770.0
1975,M,Joshua,27455.0
1975,M,Jason,62133.0
1975,M,Daniel,19446.0
1975,F,Mary,2374.0
